epoch,acc,loss,val_acc,val_loss
0,0.10179166666666667,14.469802743911742,0.10349999999999999,14.449872375488281
1,0.10185416666666666,14.476400041580201,0.10349999999999999,14.449872375488281
2,0.10185416666666666,14.476400054295858,0.10349999999999999,14.449872375488281
3,0.10185416666666666,14.47640006573995,0.10349999999999999,14.449872375488281
4,0.10185416666666666,14.476400060017903,0.10349999999999999,14.449872375488281
5,0.10185416666666666,14.476400051116944,0.10349999999999999,14.449872375488281
6,0.10185416666666666,14.476400057474772,0.10349999999999999,14.449872375488281
7,0.10185416666666666,14.476400047302246,0.10349999999999999,14.449872375488281
8,0.10185416666666666,14.476400052388509,0.10349999999999999,14.449872375488281
9,0.10185416666666666,14.476400051752726,0.10349999999999999,14.449872375488281
